Gen;	BestValidIndiv;	Len Train Valid;	Len Train Valid;	Len Train Valid;	Len Train Valid;	Len Train Valid;	Len Train Valid;	
165000;	85 0.0736302 0.0751317;	85 0.0736302 0.0751317;	85 0.0736326 0.0761134;	85 0.0736612 0.0752448;	85 0.0739884 0.0751317;	85 0.0741099 0.0760833;	85 0.0741521 0.0761156;	
167500;	85 0.0736302 0.0751317;	85 0.0736302 0.0751317;	85 0.0736326 0.0761134;	85 0.0736612 0.0752448;	85 0.0739884 0.0751317;	85 0.0741099 0.0760833;	85 0.0741521 0.0761156;	
170000;	85 0.0736302 0.0751317;	85 0.0736302 0.0751317;	85 0.0736326 0.0761134;	85 0.0736612 0.0752448;	85 0.0738525 0.0760762;	85 0.0738627 0.0751317;	85 0.0739884 0.0751317;	
172500;	85 0.0736302 0.0751317;	85 0.0736302 0.0751317;	85 0.0736326 0.0761134;	85 0.0736612 0.0752448;	85 0.0738525 0.0760762;	85 0.0738627 0.0751317;	85 0.0738846 0.0751317;	
175000;	85 0.0736302 0.0751317;	85 0.0736302 0.0751317;	85 0.0736326 0.0761134;	85 0.0736612 0.0752448;	85 0.0738525 0.0760762;	85 0.0738627 0.0751317;	85 0.0738846 0.0751317;	
177500;	85 0.0736302 0.0751317;	85 0.0736302 0.0751317;	104 0.208181 1.#INF;	107 0.209488 0.0751317;	98 0.219013 0.0751317;	89 0.22895 0.0760833;	104 0.241198 0.0760762;	
180000;	85 0.0736302 0.0751317;	85 0.0736302 0.0751317;	85 0.143159 0.0751317;	87 0.155254 1.#INF;	106 0.182646 0.0760762;	107 0.19861 0.0760833;	106 0.19889 1.#INF;	
182500;	85 0.0736302 0.0751317;	85 0.0736302 0.0751317;	85 0.0941273 1.#INF;	86 0.0976286 0.0760762;	86 0.107292 0.0751317;	86 0.113691 0.0760833;	85 0.119433 1.#INF;	
185000;	85 0.0736302 0.0751317;	85 0.0736302 0.0751317;	85 0.0753564 0.0751317;	85 0.0927137 1.#INF;	85 0.0941273 1.#INF;	86 0.0976286 0.0760762;	86 0.0984422 1.#INF;	
187500;	85 0.0736302 0.0751317;	85 0.0736302 0.0751317;	85 0.0753564 0.0751317;	85 0.0783477 1.#INF;	87 0.0814156 0.0760833;	85 0.0848362 0.0751317;	85 0.086599 1.#INF;	
190000;	85 0.0736302 0.0751317;	85 0.0736302 0.0751317;	85 0.0753564 0.0751317;	85 0.0783477 1.#INF;	87 0.0814156 0.0760833;	85 0.083656 0.0760762;	85 0.0848362 0.0751317;	
192500;	85 0.0736302 0.0751317;	85 0.0736302 0.0751317;	85 0.0753564 0.0751317;	86 0.075433 1.#INF;	85 0.0783477 1.#INF;	87 0.0790213 0.0760762;	87 0.0813894 1.#INF;	
195000;	85 0.0736302 0.0751317;	85 0.0736302 0.0751317;	85 0.0753564 0.0751317;	86 0.075433 1.#INF;	85 0.0778791 0.0760833;	85 0.0783477 1.#INF;	87 0.0787255 0.0751317;	
197500;	85 0.0736302 0.0751317;	85 0.0736302 0.0751317;	110 0.2107 1.#INF;	109 0.211012 1.#INF;	107 0.212282 0.0760762;	108 0.213575 1.#INF;	110 0.214262 1.#INF;	
200000;	85 0.0736302 0.0751317;	85 0.0736302 0.0751317;	111 0.19643 1.#INF;	89 0.198277 1.#INF;	110 0.200069 1.#INF;	89 0.204734 1.#INF;	112 0.205571 1.#INF;	
202500;	85 0.0736302 0.0751317;	85 0.0736302 0.0751317;	85 0.0949401 1.#INF;	87 0.112241 1.#INF;	88 0.121641 1.#INF;	87 0.122601 1.#INF;	85 0.129488 1.#INF;	
205000;	85 0.0736302 0.0751317;	85 0.0736302 0.0751317;	85 0.0949401 1.#INF;	85 0.0977285 1.#INF;	87 0.112241 1.#INF;	85 0.118219 1.#INF;	85 0.118789 0.0760762;	
207500;	85 0.0736302 0.0751317;	85 0.0736302 0.0751317;	85 0.0748944 0.0751317;	85 0.0762193 1.#INF;	86 0.0908983 1.#INF;	85 0.0949401 1.#INF;	86 0.0954135 1.#INF;	
210000;	85 0.0736302 0.0751317;	85 0.0736302 0.0751317;	85 0.074442 1.#INF;	85 0.0748944 0.0751317;	85 0.0762193 1.#INF;	86 0.0786075 1.#INF;	85 0.0800614 1.#INF;	
212500;	85 0.0736302 0.0751317;	85 0.0736302 0.0751317;	85 0.074442 1.#INF;	85 0.0748944 0.0751317;	85 0.0749484 1.#INF;	85 0.0755705 0.0751317;	85 0.0762193 1.#INF;	
215000;	86 0.0735359 0.0751075;	86 0.0735359 0.0751075;	85 0.0736302 0.0751317;	85 0.074442 1.#INF;	85 0.0748463 1.#INF;	85 0.0748944 0.0751317;	85 0.0749484 1.#INF;	
217500;	86 0.0735359 0.0751075;	86 0.0735359 0.0751075;	85 0.0736302 0.0751317;	85 0.0744412 0.0760762;	86 0.0744419 1.#INF;	85 0.074442 1.#INF;	85 0.0744423 1.#INF;	
220000;	86 0.0735359 0.0751075;	86 0.0735359 0.0751075;	85 0.0736302 0.0751317;	85 0.0744412 0.0760762;	86 0.0744419 1.#INF;	85 0.074442 1.#INF;	85 0.0744423 1.#INF;	
222500;	86 0.0735359 0.0751075;	86 0.0735359 0.0751075;	85 0.0736302 0.0751317;	85 0.0744412 0.0760762;	85 0.0744414 0.0751317;	86 0.0744419 1.#INF;	85 0.074442 1.#INF;	
225000;	86 0.0735359 0.0751075;	86 0.0735359 0.0751075;	85 0.0736302 0.0751317;	86 0.0738237 1.#INF;	85 0.0741099 1.#INF;	85 0.0744412 0.0760762;	85 0.0744414 0.0751317;	
227500;	86 0.0735359 0.0751075;	86 0.0735359 0.0751075;	85 0.0736302 0.0751317;	86 0.0738237 1.#INF;	85 0.0741099 1.#INF;	85 0.0744388 0.0751317;	85 0.0744392 0.0751075;	
230000;	86 0.0735359 0.0751075;	86 0.0735359 0.0751075;	85 0.0736302 0.0751317;	86 0.0738237 1.#INF;	87 0.0738304 1.#INF;	85 0.0741099 1.#INF;	85 0.0744388 0.0751317;	
232500;	86 0.0735359 0.0751075;	86 0.0735359 0.0751075;	85 0.0736302 0.0751317;	85 0.0736477 0.0751075;	86 0.0738237 1.#INF;	87 0.0738304 1.#INF;	85 0.0741099 1.#INF;	
235000;	86 0.0735359 0.0751075;	86 0.0735359 0.0751075;	101 0.313867 1.#INF;	95 0.322765 1.#INF;	95 0.33806 0.0751317;	92 0.342348 1.#INF;	97 0.347076 1.#INF;	
237500;	86 0.0735359 0.0751075;	86 0.0735359 0.0751075;	88 0.167488 1.#INF;	88 0.174585 1.#INF;	89 0.197622 1.#INF;	101 0.20178 0.0751317;	106 0.202327 0.0751317;	
240000;	86 0.0735359 0.0751075;	86 0.0735359 0.0751075;	86 0.138158 1.#INF;	86 0.14868 0.0751317;	87 0.14985 1.#INF;	88 0.151241 1.#INF;	89 0.159974 1.#INF;	
242500;	86 0.0735359 0.0751075;	86 0.0735359 0.0751075;	86 0.0750801 0.0751317;	86 0.0901175 1.#INF;	86 0.107535 1.#INF;	86 0.115024 1.#INF;	86 0.120447 1.#INF;	
245000;	86 0.0735359 0.0751075;	86 0.0735359 0.0751075;	86 0.0750801 0.0751317;	90 0.0812317 0.0751075;	86 0.0901175 1.#INF;	87 0.0917449 1.#INF;	87 0.0930304 0.0751317;	
247500;	86 0.0735359 0.0751075;	86 0.0735359 0.0751075;	86 0.0750801 0.0751317;	87 0.0810018 1.#INF;	90 0.0812317 0.0751075;	88 0.0832245 0.0751075;	87 0.0844417 0.0751317;	
250000;	86 0.0735359 0.0751075;	86 0.0735359 0.0751075;	86 0.0750801 0.0751317;	87 0.0761308 1.#INF;	89 0.0801164 1.#INF;	87 0.0810018 1.#INF;	90 0.0812317 0.0751075;	
